prod_name,prod_category,prod_price
돌)냉동망고스틱80,아이스크림,1500
돌)망고컵198G,주스,2300
돌)복숭아컵198G,주스,2300
돌)자몽메들리컵198G,주스,2300
돌)파인애플컵198G,주스,2300
명란구이,즉석식품,3500
바벨)초콜릿딸기필링3000,초콜릿,3000
바벨)초콜릿밀크&피넛3000,초콜릿,3000
바벨)초콜릿블루베리필링3000,초콜릿,3000
네스퀵)초코웨하스1200,초콜릿,1200
네슬레)킷캣미니1500,초콜릿,1500
네슬레)킷캣미니녹차1500,초콜릿,1500
네슬레)킷캣미니다크1500,초콜릿,1500
롯데)더블딥(깔라만시)빼빼로,과자,1500
유어스)말랑카우볼(딸기)1400,과자,1400
유어스)말랑카우볼(우유)1400,과자,1400
아띠)도라에몽와퍼스틱(바닐라),과자,1000
아띠)도라에몽와퍼스틱(초코맛),과자,1000
롯데)핑크퐁딸기235ML,음료수,1200
롯데)핑크퐁백포도&복숭아235ML,음료수,1200
촉촉한군고구마(65G/봉),원물간식,2500
순수고구마(130G/진공포장),원물간식,2500
좋은느낌)울트라날개오버14P,위생용품,9500
화이트시크릿뉴울날오버14,위생용품,9000
화이트시크릿뉴울날중18,위생용품,7900
좋은느낌)울트라날개중18P,위생용품,8500
오뚜기)맥앤치즈콘베이컨170G,즉석식품,3800
오뚜기)크림미트볼그라탕180G,즉석식품,4000
목우촌)프라임꼬치구이프랑크80G,소시지,1700
풀무원)육개장우동214G,라면,2900
잘풀리는집)3겹27M*9롤,위생용품,10500
크리넥스3겹데코(12롤*35M),위생용품,20800
유어스)잘풀리는집3겹(27M*15롤),생활용품,15900
프리미엄훼이셜각티슈200매*3입,생활용품,7500
유어스(P)프리미엄물티슈70매캡,위생용품,6500
유어스)베이직물티슈20매,위생용품,1800
유어스)베이직물티슈80매(캡형),위생용품,5000
네이쳐)무형광프리미엄3겹*24롤,위생용품,17900
C&C)딥액션폼클렌져120G,미용용품,10500
뉴트로지나)클렌징오일200ML,미용용품,19900
뉴트로지나에너자이징포밍클렌져,미용용품,13500
뉴트로지나립모스춰라이저,미용용품,5100
존슨즈화이트후레쉬125ML,미용용품,6100
리스테린)그린티100ML,생활용품,1900
리스테린)쿨민트100ML,생활용품,1900
해태)젠느초콜릿1500,초콜릿,1500
해태)티피오리지날1500,초콜릿,1500
해태)화이트엔젤큐티1500,초콜릿,1500
크라운)미니쉘딸기1000,초콜릿,1000
크라운)미니쉘밀크시리얼1000,초콜릿,1000
크라운)미니쉘아몬드1000,초콜릿,1000
크라운)키커바1000,초콜릿,1000
퍼페티)멘토스초코롤1000,사탕,1000
퍼페티)멘토스화이트초코1000,사탕,1000
유어스)호빵모양마쉬멜로초코,젤리,2000
유어스)호빵모양마쉬멜로포도,사탕,2000
유어스)고단백질초코바1500,초콜릿,1500
크라운)키커미니500,초콜릿,500
해태)자유시간골드1000,초콜릿,1000
해태)자유시간아몬드1000,초콜릿,1000
오리온)핫브레이크1000,초콜릿,1000
오리온)마켓오리얼초콜릿(밀크),초콜릿,1500
오리온)마켓오초콜릿(오리지날),초콜릿,1500
마켓오)티라미수초콜릿1200,초콜릿,1200
오리온)톡톡왕꿈틀이(딸기)700,젤리,700
오리온)톡톡왕꿈틀이(포도)700,젤리,700
오리온)자일리톨통껌4000,껌,4000
로아카)다크초콜릿2500,초콜릿,2500
로아카)밀크초콜릿2500,초콜릿,2500
로아카)화이트초콜릿2500,초콜릿,2500
몬델리즈)호올스멘토립투스50입,사탕,3000
몬델리즈)호올스하니레몬50입,사탕,3000
풋(FOOT)젤리700,젤리,700
풋(FOOT)젤리화난수박향700,젤리,700
광동)비타500젤리1200,젤리,1200
귀리베리누룽지800,원물간식,800
쿠앤크누룽지800,쿠키,800
퍼니마우스캔디500,사탕,500
밀카)알프스밀크초콜릿2900,초콜릿,2900
밀카)오레오초콜릿2900,초콜릿,2900
몬델리즈)호올스XS레몬민트,사탕,1500
몬델리즈)호올스XS멘토립투스,사탕,1500
몬델리즈)호올스XS석류아사이,사탕,1500
마즈)트윅스싱글4바1700,초콜릿,1700
마즈)도브밀크초콜릿1500,초콜릿,1500
마즈)도브헤이즐넛1500,초콜릿,1500
마즈)M&MS밀크초콜릿1200,초콜릿,1200
마즈)M&MS크리스피1200,초콜릿,1200
마즈)M&MS피넛초콜릿1200,초콜릿,1200
마즈)스니커즈다크1200,초콜릿,1200
마즈)스니커즈아몬드1200,초콜릿,1200
마즈)스니커즈피넛싱글1200,초콜릿,1200
마즈)M&MS미니초콜릿500,초콜릿,500
마즈)M&MS미니피넛초콜릿500,초콜릿,500
마즈)스니커즈미니500,초콜릿,500
마즈)트윅스미니사이즈250,초콜릿,250
마즈)트윅스(A)48.5G,초콜릿,1000
코코밍)립스틱캔디1000,사탕,1000
프리젤)민트향캔디1000,사탕,1000
프리젤)엑스트라스트롱캔디1000,사탕,1000
프리젤)유칼립투스캔디1000,사탕,1000
프리젤)체리향캔디1000,사탕,1000
타야스)담라캔디과일맛1500,사탕,1500
타야스)담라캔디딸기맛1500,사탕,1500
CJ)쁘띠첼구미젤리포도1500,젤리,1500
CJ)쁘띠첼젤리레몬1500,젤리,1500
CJ)쁘띠첼젤리복숭아1500,젤리,1500
아하)밀크소프트캔디1200,사탕,1200
바바파파)딸기크림젤리1500,젤리,1500
바바파파)후르츠믹스젤리1500,젤리,1500
페레로)킨더크리스피볼1300,초콜릿,1300
페레로)킨더초콜릿700,초콜릿,700
페레로)킨더초콜릿1400,초콜릿,1400
롯데)곤약젤리복숭아2000,음료수,2000
롯데)곤약젤리청포도2000,음료수,2000
삼립)크림빵,빵,1000
허쉬)골드초콜릿1500,초콜릿,1500
허쉬)밀크초콜릿1500,초콜릿,1500
허쉬)아몬드초콜릿1500,초콜릿,1500
허쉬)쿠키앤초코초콜릿1500,초콜릿,1500
허쉬)쿠키앤크림초콜릿1500,초콜릿,1500
롯데)식이섬유오트바1200,초콜릿,1200
롯데)콜라겐오트바1200,초콜릿,1200
롯데)프로틴오트바1200,초콜릿,1200
롯데)가나초코바땅콩1000,초콜릿,1000
롯데)가나초코바아몬드1000,초콜릿,1000
롯데)가나초콜릿마일드1000,초콜릿,1000
롯데)크런키더블크런치1000,초콜릿,1000
롯데)크런키웨하스바1000,초콜릿,1000
롯데)크런키초콜릿1000,초콜릿,1000
롯데)가나플러스마일드2400,초콜릿,2400
롯데)가나플러스밀크2400,초콜릿,2400
롯데)가나에어라이트1200,초콜릿,1200
롯데)가나플러스1200,초콜릿,1200
롯데)가나마일드2000,초콜릿,2000
롯데)가나밀크2000,아이스크림,2000
허쉬)아이스브레이커듀오딸기,사탕,3500
허쉬)아이스브레이커듀오포도,사탕,3500
허쉬)아이스브레이커베리3500,사탕,3500
허쉬)아이스브레이커수박3500,사탕,3500
허쉬)아이스브레이커쿨민트3500,사탕,3500
롯데)목캔디800,사탕,800
롯데)목캔디믹스베리800,사탕,800
롯데)밀크캬라멜800,사탕,800
롯데)왓따딸기500,사탕,500
롯데)왓따복숭아500,사탕,500
롯데)왓따수박바500,아이스크림,500
롯데)왓따스크류바500,껌,500
롯데)왓따청포도500,사탕,500
롯데)후라보노1000,껌,1000
롯데)후라보노레이디1000,껌,1000
롯데)후라보노스트롱1000,껌,1000
티파니)브레이크500,초콜릿,500
티파니)브레이크수파500,초콜릿,500
롯데)치토스(매콤달콤)1500,과자,1500
롯데)치토스(콘스프)1500,과자,1500
롯데)치토스스모키바베큐1500,과자,1500
롯데)엄마손파이3000,파이,3000
롯데)카스타드3000,파이,3000
롯데)칙촉2400,쿠키,2400
롯데)꼬깔콘(매콤달콤)1500,과자,1500
롯데)꼬깔콘(버팔로윙)1500,과자,1500
롯데)꼬깔콘(콘스프맛)1500,과자,1500
롯데)도리토스(갈비천왕)1500,과자,1500
롯데)도리토스(나쵸치즈맛)1500,과자,1500
롯데)쌀로별1500,과자,1500
롯데)오잉1500,과자,1500
롯데)몬스터칙촉(쇼콜라)1200,쿠키,1200
롯데)몬스터칙촉(티라미슈)1200,쿠키,1200
롯데)빠다코코낫1400,쿠키,1400
롯데)샌드오리지널1400,쿠키,1400
롯데)제크오리지널1400,쿠키,1400
롯데)아이시스8.0(2.0L),생수,1550
롯데)아이시스8.0(500ML),생수,850
누텔라&GO2200,과자,2200
삼경)펀바이츠(초코크림)1500,과자,1500
프렌치프레첼,과자,2800
생미쉘)마들렌(175G)2900,파이,2900
생미쉘)초코칩마들렌(175G)2900,파이,2900
유어스)김크런치스낵,원물간식,1200
유어스)버터갈릭팝콘,과자,1200
유어스)크림치즈팝콘,과자,1200
유어스)피자칩,과자,1200
유어스)피자칩(고르곤졸라)1200,과자,1200
토논)브랜요거트쿠키1200,쿠키,1200
토논)스낵파티쿠키1200,쿠키,1200
보노미)페스튜리2000,파이,2000
마마코누들스낵(피자맛)1000,과자,1000
켈로그)레드베리에너지바,초콜릿,1200
켈로그)베리앤넛에너지바1400,초콜릿,1400
켈로그)크런치넛에너지바1200,초콜릿,1200
프링글스양파53G(소),과자,1500
프링글스오리지날53G(소),과자,1500
프링글스매콤한맛(대),과자,3300
프링글스버터카라멜(대),과자,3300
프링글스양파맛(대),과자,3300
프링글스오리지날(대),과자,3300
프링글스치즈맛(대),과자,3300
프링글스치즈버거(대)3300,과자,3300
허쉬)초코크림샌드위치쿠키,초콜릿,2000
유어스)허쉬다크&화이트칩1500,쿠키,1500
허쉬)초콜릿칩쿠키1500,쿠키,1500
명도)핫꼬부리1000,과자,1000
해태)맛동산(흑당쇼콜라맛)2000,과자,2000
해태)맛동산2000,과자,2000
삼양)쫄볶이불닭볶음면(용기),라면,1600
농심)까르보나라(용기),라면,1600
농심)무파마큰사발,라면,1600
농심)신라면블랙사발,라면,1600
농심)토마토스파게티(용기),라면,1600
농심)사리곰탕큰사발,라면,1150
농심)육개장큰사발,라면,1150
농심)짜파게티큰사발,라면,1150
농심)너구리소컵,라면,950
해태)빠새(콘치즈랍스터)1500,과자,1500
해태)빠새1500,과자,1500
해태)에이스1500,과자,1500
해태)초코픽1500,과자,1500
크라운)초코하임3300,과자,3300
크라운)화이트하임3300,과자,3300
크라운)산도(딸기)2400,쿠키,2400
유어스)콘칩(할라피뇨&와사비),과자,1500
크라운)NEW빅카라멜콘초코1500,과자,1500
크라운)꿀땅콩듬뿍카라멜콘1500,과자,1500
크라운)미나짱(매콤간장치킨맛),과자,1500
크라운)츄러스허니시나몬맛1500,과자,1500
크라운)카라멜콘메이플1500,과자,1500
오뚜기)떡라면(용기),라면,2000
오뚜기)맥앤치즈스파게티(용기),라면,2000
오뚜기)광천김라면(용기),라면,1600
오뚜기)쇠고기미역국라면(봉지),라면,1600
오뚜기)쇠고기미역국라면(용기),라면,1600
농심)꿀꽈배기1500,과자,1500
농심)에스키모밥1500,과자,1500
농심)포스틱(콘스프맛)1500,과자,1500
농심)포스틱1500,과자,1500
오뚜기)참깨라면(용기),라면,1200
오리온)상어밥(새우버거)700,과자,700
오리온)닥터유99라이트바1200,초콜릿,1200
오리온)닥터유에너지바1200,초콜릿,1200
오리온)생크림파이(무화과)2500,파이,2500
오리온)생크림파이(쇼&카)2500,파이,2500
오리온)생크림파이오리지널2500,파이,2500
오뚜기)허니레몬블랙티,차,5000
오뚜기)허니자몽블랙티,차,5000
오리온)감자엔소스(칠리)1500,과자,1500
오리온)감자엔소스(토마토)1500,과자,1500
오리온)오징어땅콩1500,과자,1500
오리온)쿠쉬쿠쉬1500,쿠키,1500
오뚜기)잣호두율무차15입,차,5200
랩노쉬)그래놀라요거트85G,즉석식품,3900
랩노쉬)미숫가루85G,즉석식품,3900
랩노쉬)쇼콜라85G,즉석식품,3900
네스카페)크레마5T,커피,1700
네스카페)신선한모카20T,커피,4700
네슬레)핫초코10입,음료수,5400
네슬레)핫쵸코오리지날원컵,음료수,1100
맥심)화이트골드원컵,커피,1000
맥심)모카골드원컵,커피,900
담터)아몬드호두율무차원컵,차,1500
웰그린)더치아메리카노원컵,커피,1300
웰그린)허니&제주한라봉원컵,주스,1300
웰그린)헤이즐넛향액상원컵,커피,1200
남양)루카스9에스프레소라떼5T,커피,2200
장충동)순살족발150G,즉석식품,6800
죽염동의훈제란,즉석식품,1900
켈로그)허쉬초코크런치1500,초콜릿,1500
유어스)라인컵수프(머쉬룸크림),즉석식품,1900
유어스)라인컵수프(스위트콘),즉석식품,1900
유어스)라인컵수프(체다치즈),즉석식품,1900
농심)VONO체다치즈스프3입,즉석식품,3500
농심)VONO콘스프3입,즉석식품,3500
농심)VONO포르치니버섯스프3입,즉석식품,3500
오뚜기)옛날쌀떡국(봉지),즉석식품,3500
오뚜기)사천누룽지탕190G,즉석식품,3700
오뚜기)단호박죽(상온)285G,즉석식품,3200
오뚜기)쇠고기죽(상온)285G,즉석식품,3200
오뚜기)전복죽(상온)285G,즉석식품,3500
유어스)보양죽285G,즉석식품,2900
오뚜기)곤드레나물보리밥(컵밥),즉석식품,3500
오뚜기)김치찌개밥(컵밥),즉석식품,3500
오뚜기)김치참치덮밥(컵밥),즉석식품,3500
오뚜기)매콤낙지덮밥(컵밥),즉석식품,3500
오뚜기)부대찌개밥(컵밥),즉석식품,3500
오뚜기)불닭마요덮밥(컵밥),즉석식품,3500
오뚜기)서울식설렁탕국밥(컵밥),즉석식품,3500
오뚜기)전주식돌솥비빔밥(컵밥),즉석식품,3500
오뚜기)제육덮밥(컵밥),즉석식품,3500
오뚜기)진짬뽕밥(컵밥),즉석식품,3500
오뚜기)차돌강된장보리밥(컵밥),즉석식품,3500
오뚜기)춘천닭갈비덮밥(컵밥),즉석식품,3500
오뚜기)톡톡김치알밥(컵밥),즉석식품,3500
오뚜기)평양식온반(컵밥),즉석식품,3500
유어스(P)기장미역국밥(컵밥),즉석식품,3500
유어스(P)펀치볼시래기된장국밥,즉석식품,3500
오뚜기)큰밥300G,즉석식품,2000
CJ)햇반낙지콩나물비빔밥(컵밥),즉석식품,4500
CJ)햇반버섯곤드레비빔밥(컵밥),즉석식품,4500
CJ)햇반버터장조림비빔밥,즉석식품,4500
CJ)햇반스팸마요덮밥,즉석식품,4500
CJ)햇반200G*3번들,즉석식품,4500
CJ)큰햇반300G*3,즉석식품,6500
동원)양반김(들기름김),즉석식품,600
양반)밤단팥죽285G,즉석식품,3200
양반)쇠고기죽285G,즉석식품,3200
양반)야채죽285G,즉석식품,3200
양반)영양닭죽285G,즉석식품,3200
양반)참치죽285G,즉석식품,3200
양반)호박죽285G,즉석식품,3200
유어스)더쏘야200G,즉석식품,5900
유어스)보쌈수육320G,즉석식품,8300
유어스)직화로구운불닭봉250G,즉석식품,7500
유어스)직화로구운뼈없는닭발200,즉석식품,7900
비페스타)클렌징티슈10매,미용용품,3800
니베아)립케어모이스춰,미용용품,4100
니베아)립케어스트로베리,미용용품,4100
니베아)립케어포맨,미용용품,4100
바세린)립테라피로지립스스틱,미용용품,5000
바세린)립테라피알로에케어스틱,미용용품,5000
바세린립테라피로지립스7G,미용용품,5500
바세린립테라피코코아버터7G,미용용품,5500
가그린)오리지널100ML,생활용품,1700
가그린)제로100ML,생활용품,1700
유어스)페이스식스일회용면도기,생활용품,2200
질레트)플렉스볼메뉴면도기,생활용품,17500
오랄비)벨벳잇몸케어,생활용품,4900
오랄비)슬림탑잇몸케어,생활용품,2900
팬틴)극손상케어샴푸500ML,생활용품,14900
미쟝센)매트왁스(소형)35ML,미용용품,5000
미쟝센)소프트왁스(소형)35ML,미용용품,5000
해피바스내추럴촉촉바디워시,미용용품,5000
유동)왕꼬막230G,즉석식품,5900
유어스(P)2080하이브리드칫솔,생활용품,3000
유어스)어드밴스그랜드치약220G,생활용품,3900
머거본)꿀땅콩70G,원물간식,1500
엘라스틴)맨인매트스프레이200ML,미용용품,6500
엘라스틴)새치염색약3입흑갈색,미용용품,8900
비욘드)모이스춰바디워시300ML,미용용품,11900
오가니스트)크랜베리바디워시500,생활용품,9900
엘라)실크베이비트리트먼트300ML,생활용품,9900
